"municipio","provincia","ccaa","var_pob_2014_2023","num_infra_nuevas"
"A Peroxa","Ourense","Galicia","-11.005502751375699","0"
"Guadasséquies","València-Valencia","Comunitat Valenciana","4.347826086956520","0"
"Baeza","Jaén","Andalucía","-3.034227567067529","0"
"Arroyo de San Serván","Badajoz","Extremadura","-3.742550655542310","0"
"Martiherrero","Ávila","Castilla y León","17.105263157894697","0"
"Feria","Badajoz","Extremadura","-14.634146341463401","0"
"Borredà","Barcelona","Cataluña-Catalunya","-20.370370370370402","0"
"La Adrada","Ávila","Castilla y León","2.403304543747650","0"
"Lantejuela","Sevilla","Andalucía","-1.231084893562450","0"
"Castril","Granada","Andalucía","-13.013100436681201","0"
"Canals","València-Valencia","Comunitat Valenciana","-1.482035928143710","0"
"Tarifa","Cádiz","Andalucía","3.981460799642620","0"
"Tendilla","Guadalajara","Castilla-La Mancha","-12.359550561797800","0"
"Villaco","Valladolid","Castilla y León","-18.681318681318700","0"
"Alagón del Río","Cáceres","Extremadura","-2.457264957264960","0"
"Cheste","València-Valencia","Comunitat Valenciana","5.212491195116220","0"
"Llardecans","Lleida","Cataluña-Catalunya","-15.694164989939601","0"
"Villar del Infantado","Cuenca","Castilla-La Mancha","-30.232558139534898","0"
"Acedera","Badajoz","Extremadura","-2.045728038507820","0"
"Lourenzá","Lugo","Galicia","-9.538066723695470","0"
"Alozaina","Málaga","Andalucía","-2.548371873525250","0"
"Alfondeguilla","Castelló-Castellón","Comunitat Valenciana","-2.239641657334830","0"
"Villavieja del Lozoya","Madrid","Comunidad de Madrid","14.181818181818201","0"
"Sequera de Fresno","Segovia","Castilla y León","12.820512820512798","0"
"Alfarb","València-Valencia","Comunitat Valenciana","4.185447520927239","0"
"Benferri","Alacant-Alicante","Comunitat Valenciana","5.916230366492150","0"
"Esplugues de Llobregat","Barcelona","Cataluña-Catalunya","1.708104827347020","0"
"Morales de Toro","Zamora","Castilla y León","-8.665338645418331","0"
"San Martín de la Virgen de Moncayo","Zaragoza","Aragón","-3.558718861209960","0"
"Santa Eufemia del Arroyo","Valladolid","Castilla y León","-19.101123595505602","0"
"Fontioso","Burgos","Castilla y León","0.000000000000000","0"
"La Yunta","Guadalajara","Castilla-La Mancha","-9.615384615384620","0"
"Viñas","Zamora","Castilla y León","-21.782178217821802","0"
"Peraleda de la Mata","Cáceres","Extremadura","-0.774647887323944","0"
"Prat de Comte","Tarragona","Cataluña-Catalunya","14.634146341463401","0"
"El Cerro","Salamanca","Castilla y León","-18.584070796460196","0"
"Herrera del Duque","Badajoz","Extremadura","-7.906098219104160","0"
"Alfántega","Huesca","Aragón","-4.411764705882350","0"
"Llocnou d'En Fenollet","València-Valencia","Comunitat Valenciana","-2.049622437971950","0"
"Dos Hermanas","Sevilla","Andalucía","6.605864891193461","0"
"Aldeaquemada","Jaén","Andalucía","-12.686567164179101","0"
"Villasrubias","Salamanca","Castilla y León","-19.141914191419101","0"
"Oyón-Oion","Araba-Álava","País Vasco-Euskadi","3.244390539721040","0"
"Eljas","Cáceres","Extremadura","-10.824742268041202","0"
"Uceda","Guadalajara","Castilla-La Mancha","18.559034326669202","0"
"Quéntar","Granada","Andalucía","-3.629032258064520","0"
"Lagartos","Palencia","Castilla y León","-12.318840579710098","0"
"Serranillos","Ávila","Castilla y León","2.573529411764710","0"
"Almonacid de Toledo","Toledo","Castilla-La Mancha","9.845788849347571","0"
"Villar del Salz","Teruel","Aragón","-21.333333333333300","0"
"Ribatejada","Madrid","Comunidad de Madrid","32.365747460087093","0"
"Ferreries","Illes Balears","Illes Balears","9.092872570194380","0"
"Priego de Córdoba","Córdoba","Andalucía","-4.798373139494641","0"
"Sarracín","Burgos","Castilla y León","0.000000000000000","0"
"Paüls","Tarragona","Cataluña-Catalunya","-6.879194630872481","0"
"Beuda","Girona","Cataluña-Catalunya","6.000000000000000","0"
"Ribamontán al Mar","Cantabria","Cantabria","3.899596593455850","0"
"Diezma","Granada","Andalucía","4.308093994778070","0"
"Canet lo Roig","Castelló-Castellón","Comunitat Valenciana","-9.868421052631581","0"
"Víllora","Cuenca","Castilla-La Mancha","-8.783783783783781","0"
"Tibi","Alacant-Alicante","Comunitat Valenciana","9.112854556427280","0"
"Destriana","León","Castilla y León","-23.309608540925296","0"
"Velliza","Valladolid","Castilla y León","10.526315789473699","0"
"Alcaudete","Jaén","Andalucía","-5.791116005873720","0"
"Olula del Río","Almería","Andalucía","-0.516674495068107","0"
"Granyena de Segarra","Lleida","Cataluña-Catalunya","11.764705882352899","0"
"Villaseca de Uceda","Guadalajara","Castilla-La Mancha","4.255319148936170","0"
"Poleñino","Huesca","Aragón","-8.796296296296301","0"
"Serranillos del Valle","Madrid","Comunidad de Madrid","16.881475865554698","0"
"Torrecilla de los Ángeles","Cáceres","Extremadura","2.635658914728680","0"
"Muduex","Guadalajara","Castilla-La Mancha","-4.385964912280700","0"
"Camporrélls","Huesca","Aragón","2.027027027027030","0"
"Manzanal de los Infantes","Zamora","Castilla y León","-8.108108108108111","0"
"Ugíjar","Granada","Andalucía","-1.718213058419240","0"
"El Cardoso de la Sierra","Guadalajara","Castilla-La Mancha","-21.428571428571402","0"
"Torre de Peñafiel","Valladolid","Castilla y León","23.255813953488403","0"
"San Martín de Trevejo","Cáceres","Extremadura","-16.027874564459900","0"
"Nava de Roa","Burgos","Castilla y León","-6.363636363636360","0"
"Villavaquerín","Valladolid","Castilla y León","-19.576719576719597","0"
"Tabanera de Valdavia","Palencia","Castilla y León","-30.303030303030297","0"
"Villafranca de los Barros","Badajoz","Extremadura","-7.120324470482200","0"
"Tolocirio","Segovia","Castilla y León","-25.000000000000000","0"
"Baños de Montemayor","Cáceres","Extremadura","-6.010230179028129","0"
"Milagros","Burgos","Castilla y León","-11.652542372881399","0"
"Valle de Tabladillo","Segovia","Castilla y León","-26.213592233009699","0"
"Villabuena del Puente","Zamora","Castilla y León","-22.791293213828400","0"
"Gor","Granada","Andalucía","-5.018820577164370","0"
"Darro","Granada","Andalucía","10.459693537641600","0"
"Vera de Moncayo","Zaragoza","Aragón","-19.642857142857100","0"
"Purujosa","Zaragoza","Aragón","-23.076923076923098","0"
"Las Pedrosas","Zaragoza","Aragón","-10.000000000000000","0"
"Godelleta","València-Valencia","Comunitat Valenciana","21.713615023474198","0"
"Molinos","Teruel","Aragón","-14.772727272727302","0"
"Pol","Lugo","Galicia","-8.975834292289989","0"
"Rubielos de Mora","Teruel","Aragón","-8.733624454148469","0"
"Valdeverdeja","Toledo","Castilla-La Mancha","-16.939078751857402","0"
"Lliçà de Vall","Barcelona","Cataluña-Catalunya","5.665722379603400","0"
"Narros del Castillo","Ávila","Castilla y León","-21.276595744680897","0"
"Pozorrubio de Santiago","Cuenca","Castilla-La Mancha","-9.014084507042250","0"
"Juslapeña/Txulapain","Navarra","Comunidad Foral de Navarra","2.919708029197080","0"
"Tubilla del Agua","Burgos","Castilla y León","-6.040268456375840","0"
"Villanueva de los Infantes","Valladolid","Castilla y León","-8.771929824561401","0"
"Gallegos de Altamiros","Ávila","Castilla y León","-14.705882352941201","0"
"Granja de Rocamora","Alacant-Alicante","Comunitat Valenciana","11.129499379395901","0"
"Bustillo de Chaves","Valladolid","Castilla y León","-13.253012048192799","0"
"Dalías","Almería","Andalucía","5.604423221915050","0"
"Entrimo","Ourense","Galicia","-17.006802721088402","0"
"Elantxobe","Bizkaia","País Vasco-Euskadi","-10.997442455243002","0"
"Alconchel","Badajoz","Extremadura","-11.195652173913000","0"
"La Estrella","Toledo","Castilla-La Mancha","8.363636363636360","0"
"Morata de Jalón","Zaragoza","Aragón","-12.489660876757700","0"
"Loriguilla","València-Valencia","Comunitat Valenciana","15.540180947312400","0"
"Llíber","Alacant-Alicante","Comunitat Valenciana","-12.407407407407399","0"
"Vega de Villalobos","Zamora","Castilla y León","-23.931623931623900","0"
"Aldea de San Miguel","Valladolid","Castilla y León","-8.119658119658121","0"
"Reinoso de Cerrato","Palencia","Castilla y León","5.660377358490570","0"
"Caldes de Montbui","Barcelona","Cataluña-Catalunya","5.554907903940310","0"
"Castell-Platja d'Aro","Girona","Cataluña-Catalunya","17.209215558250200","0"
"Valdelcubo","Guadalajara","Castilla-La Mancha","-39.682539682539698","0"
"Motril","Granada","Andalucía","-3.172334483325120","0"
"Riu de Cerdanya","Lleida","Cataluña-Catalunya","-10.377358490566001","0"
"Valdevacas de Montejo","Segovia","Castilla y León","-9.375000000000000","0"
"Anadón","Teruel","Aragón","37.500000000000000","0"
"Millanes","Cáceres","Extremadura","-8.627450980392158","0"
"Taragudo","Guadalajara","Castilla-La Mancha","10.638297872340399","0"
"Melque de Cercos","Segovia","Castilla y León","-24.175824175824197","0"
"Gargantilla del Lozoya y Pinilla de Buitrago","Madrid","Comunidad de Madrid","7.182320441988950","0"
"Fresno de Caracena","Soria","Castilla y León","-15.384615384615401","0"
"el Real de Gandia","València-Valencia","Comunitat Valenciana","16.644649933949800","0"
"Pasaia","Gipuzkoa","País Vasco-Euskadi","-0.452005775629355","0"
"Tagamanent","Barcelona","Cataluña-Catalunya","6.832298136645960","0"
"Tomares","Sevilla","Andalucía","3.563119872658260","0"
"Panticosa","Huesca","Aragón","18.097754293262899","0"
"Benimantell","Alacant-Alicante","Comunitat Valenciana","7.014028056112230","0"
"El Sauzal","Santa Cruz de Tenerife","Canarias","1.633696376972660","0"
"Torrecilla del Monte","Burgos","Castilla y León","6.493506493506490","0"
"Errigoiti","Bizkaia","País Vasco-Euskadi","-2.115384615384610","0"
"Corpa","Madrid","Comunidad de Madrid","18.926974664679598","0"
"Valsalobre","Cuenca","Castilla-La Mancha","-38.235294117647101","0"
"Ortigosa de Pestaño","Segovia","Castilla y León","-40.243902439024396","0"
"Santiuste","Guadalajara","Castilla-La Mancha","-25.000000000000000","0"
"Masdenverge","Tarragona","Cataluña-Catalunya","2.802893309222420","0"
"Figuerola del Camp","Tarragona","Cataluña-Catalunya","-2.318840579710150","0"
"Creixell","Tarragona","Cataluña-Catalunya","17.356321839080504","0"
"Zafarraya","Granada","Andalucía","6.623826000988630","0"
"Agramunt","Lleida","Cataluña-Catalunya","0.018132366273799","0"
"Paredes de Escalona","Toledo","Castilla-La Mancha","-20.253164556962002","0"
"Valdesotos","Guadalajara","Castilla-La Mancha","26.086956521739101","0"
"Salou","Tarragona","Cataluña-Catalunya","13.803750282400799","0"
"Pedrosa de Duero","Burgos","Castilla y León","5.986696230598669","0"
"Periana","Málaga","Andalucía","-2.112466527819100","0"
"Las Ventas de Retamosa","Toledo","Castilla-La Mancha","20.625553260548799","0"
"Cubilla","Soria","Castilla y León","-42.857142857142904","0"
"Santa Croya de Tera","Zamora","Castilla y León","-20.000000000000000","0"
"Cabrillas","Salamanca","Castilla y León","-21.927710843373504","0"
"Nafría de Ucero","Soria","Castilla y León","-5.000000000000000","0"
"Consell","Illes Balears","Illes Balears","11.531484840632299","0"
"El Herrumblar","Cuenca","Castilla-La Mancha","5.292479108635100","0"
"Alaior","Illes Balears","Illes Balears","6.395983409735871","0"
"Casares de las Hurdes","Cáceres","Extremadura","-4.265402843601899","0"
"Novelda","Alacant-Alicante","Comunitat Valenciana","-1.981591358588160","0"
"Cincovillas","Guadalajara","Castilla-La Mancha","0.000000000000000","0"
"Ceinos de Campos","Valladolid","Castilla y León","-27.380952380952401","0"
"Adrados","Segovia","Castilla y León","-21.794871794871799","0"
"Padilla de Arriba","Burgos","Castilla y León","11.250000000000000","0"
"Torreadrada","Segovia","Castilla y León","-33.333333333333300","0"
"Navardún","Zaragoza","Aragón","-11.627906976744200","0"
"Santed","Zaragoza","Aragón","1.515151515151510","0"
"Benissa","Alacant-Alicante","Comunitat Valenciana","6.109574835810579","0"
"Chagarcía Medianero","Salamanca","Castilla y León","-14.893617021276599","0"
"Espejo","Córdoba","Andalucía","-7.628094415659181","0"
"Piqueras del Castillo","Cuenca","Castilla-La Mancha","-24.590163934426197","0"
"Mura","Barcelona","Cataluña-Catalunya","8.056872037914690","0"
"La Cabeza de Béjar","Salamanca","Castilla y León","-31.764705882352899","0"
"Algar","Cádiz","Andalucía","-2.564102564102560","0"
"Arcediano","Salamanca","Castilla y León","-9.090909090909092","0"
"Cañada Vellida","Teruel","Aragón","8.108108108108111","0"
"Santo Domingo de las Posadas","Ávila","Castilla y León","-8.860759493670889","0"
"Aldehuela de Liestos","Zaragoza","Aragón","2.000000000000000","0"
"Santa Cruz de Moya","Cuenca","Castilla-La Mancha","-14.828897338402998","0"
"Pleitas","Zaragoza","Aragón","-20.930232558139501","0"
"Montemolín","Badajoz","Extremadura","-12.747102931152000","0"
"Albanyà","Girona","Cataluña-Catalunya","10.322580645161301","0"
"Alòs de Balaguer","Lleida","Cataluña-Catalunya","-9.523809523809520","0"
"Fondón","Almería","Andalucía","10.393541876892000","0"
"Tielmes","Madrid","Comunidad de Madrid","4.776461597248760","0"
"Gallegos","Segovia","Castilla y León","0.000000000000000","0"
"Corbera de Llobregat","Barcelona","Cataluña-Catalunya","8.632436608836130","0"
"Villava/Atarrabia","Navarra","Comunidad Foral de Navarra","-1.410243854666540","0"
"Piornal","Cáceres","Extremadura","-5.100064557779209","0"
"Anguciana","La Rioja","La Rioja","-5.844155844155840","0"
"Mambrilla de Castrejón","Burgos","Castilla y León","15.463917525773201","0"
"Mas de las Matas","Teruel","Aragón","-6.570996978851960","0"
"La Sequera de Haza","Burgos","Castilla y León","-22.857142857142897","0"
"l'Énova","València-Valencia","Comunitat Valenciana","-6.448311156601839","0"
"Villores","Castelló-Castellón","Comunitat Valenciana","28.571428571428601","0"
"Aranarache/Aranaratxe","Navarra","Comunidad Foral de Navarra","-9.090909090909092","0"
"Guardamar del Segura","Alacant-Alicante","Comunitat Valenciana","11.084043848964699","0"
"Cimballa","Zaragoza","Aragón","-23.684210526315798","0"
"Sotragero","Burgos","Castilla y León","4.593639575971730","0"
"Vega de Pas","Cantabria","Cantabria","-7.490636704119850","0"
"Villar de la Encina","Cuenca","Castilla-La Mancha","-1.282051282051280","0"
"El Cabaco","Salamanca","Castilla y León","-7.392996108949420","0"
"El Cañavate","Cuenca","Castilla-La Mancha","-14.814814814814799","0"
"Vianos","Albacete","Castilla-La Mancha","-17.223650385604103","0"
"Villatuelda","Burgos","Castilla y León","15.217391304347798","0"
"Palomar de Arroyos","Teruel","Aragón","-9.239130434782611","0"
"Altea","Alacant-Alicante","Comunitat Valenciana","5.782041033839601","0"
"Alcudia de Veo","Castelló-Castellón","Comunitat Valenciana","-6.880733944954129","0"
"Moya","Cuenca","Castilla-La Mancha","-1.162790697674420","0"
"Villazanzo de Valderaduey","León","Castilla y León","-22.653061224489797","0"
"Torreperogil","Jaén","Andalucía","-6.473684210526319","0"
"Borrassà","Girona","Cataluña-Catalunya","9.478021978021982","0"
"Olesa de Bonesvalls","Barcelona","Cataluña-Catalunya","21.613832853025901","0"
"Collazos de Boedo","Palencia","Castilla y León","-12.396694214876000","0"
"Albaida del Aljarafe","Sevilla","Andalucía","5.341534477177080","0"
"Jérica","Castelló-Castellón","Comunitat Valenciana","10.672424429364600","0"
"Fuentepiñel","Segovia","Castilla y León","-31.428571428571402","0"
"Berga","Barcelona","Cataluña-Catalunya","3.056635877491490","0"
"Quintanilla del Agua y Tordueles","Burgos","Castilla y León","-22.421524663677101","0"
"Cortegana","Huelva","Andalucía","-7.482587064676620","0"
"Población de Cerrato","Palencia","Castilla y León","-12.931034482758601","0"
"Estamariu","Lleida","Cataluña-Catalunya","11.764705882352899","0"
"Sant Feliu de Llobregat","Barcelona","Cataluña-Catalunya","5.355141255861829","0"
"Fuente el Fresno","Ciudad Real","Castilla-La Mancha","-10.489510489510499","0"
"Cava","Lleida","Cataluña-Catalunya","-26.666666666666700","0"
"Sot de Chera","València-Valencia","Comunitat Valenciana","13.101604278074900","0"
"Aldeaseca de la Frontera","Salamanca","Castilla y León","-12.413793103448301","0"
"Mestanza","Ciudad Real","Castilla-La Mancha","-10.887096774193500","0"
"Herbers","Castelló-Castellón","Comunitat Valenciana","14.814814814814799","0"
"La Puerta de Segura","Jaén","Andalucía","-12.431156569630202","0"
"Òrrius","Barcelona","Cataluña-Catalunya","15.797101449275400","0"
"Huélago","Granada","Andalucía","-16.666666666666700","0"
"Navaluenga","Ávila","Castilla y León","6.758756783423780","0"
"Urnieta","Gipuzkoa","País Vasco-Euskadi","0.032268473701194","0"
"Barrachina","Teruel","Aragón","-12.408759124087599","0"
"Santa Oliva","Tarragona","Cataluña-Catalunya","11.256464861575900","0"
"Buenaventura","Toledo","Castilla-La Mancha","-18.398268398268399","0"
"Fuentes de Ropel","Zamora","Castilla y León","-12.240184757505798","0"
"Ajamil de Cameros","La Rioja","La Rioja","25.000000000000000","0"
"La Granja","Cáceres","Extremadura","-11.977715877437301","0"
"Santa Maria de Merlès","Barcelona","Cataluña-Catalunya","-1.694915254237290","0"
"Alcalá de los Gazules","Cádiz","Andalucía","-3.198809745211080","0"
"Lupión","Jaén","Andalucía","-12.770562770562799","0"
